dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,observacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,local,norma,arquivamento,atualizacao,usuario,atualizacaoTexto,horarioTexto,usuarioTexto,consultaPublica,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,tema,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,proposicaoLei.descricao,linkProposicaoAnexadora.expressao,linkProposicaoAnexadora.banco,linkProposicaoAnexadora.descricao,linkProposicaoAnexadora.url,linkProposicaoAnexadora.tipo,linkProposicaoAnexadora.numero,linkProposicaoAnexadora.ano
Remissivo,PROJETO DE LEI,PL,3973,2016,Deputado Rogério Correia                   PT,"Declara de utilidade pública a Associação dos Produtores Feirantes da
Região de Cataguases, com sede no Município de Cataguases.","Utilidade Pública, Entidade, Município, Cataguases.","Silegis
Distribuído a 2 comissões: CJU AAG.",Transformado em norma jurídica,TNJUR,Proposições aprovadas,MAPRV,2017-02-03,000041451,PL. 3973 2016 - PROJETO DE LEI,9671,Deliberação em turno único nas comissões,Utilidade Pública,Arquivo,LEI 22767 2017 - Lei Ordinária,20171221,20211203,m17461,20171201,0726,m20506,Consulta pública encerrada,2017-12-20,"list(passo = 11:1, data = c(""2017-12-20"", ""2017-11-28"", ""2017-11-28"", ""2017-11-22"", ""2017-11-17"", ""2017-11-08"", ""2017-05-10"", ""2017-05-03"", ""2017-04-05"", ""2017-03-30"", ""2017-02-01""), local = c(""Governador do Estado"", ""Secretaria-Geral da Mesa"", ""Comissão de Cultura"", ""Comissão de Redação"", ""Plenário"", ""Comissão de Agropecuária e Agroindustria"", ""Diário do Legislativo"", ""Comissão de Agropecuária e Agroindustria"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário""
), historico = c(""Proposição de lei sancionada.\nLei 22767 publicada no Diário do Executivo em 21 12 2017."", ""Ofício 2779 2017 SGM ao Governador do Estado, encaminhando a\nProposição de Lei 23702 2017 para sanção.\nData do envio: 30 11 2017.\nData máxima para sanção: 22 12 2017.\nProposição de lei publicada no DL em 1 12 2017, pág 4."", ""Aprovado em redação final.\nÀ sanção."", ""Redação Final.\nRelator: Dep. Fabiano Tolentino.\nParecer pela aprovação. Aprovado.\nPublicado no DL em 23 11 2017, pág 227."", 
""Encerrado o prazo do art 104 do RI, sem apresentação de recurso.\nÀ Comissão de Redação.\nRecebido na RED em 21 11 2017."", ""Aprovada a proposição em turno único.\nVotação nominal:\nVotaram SIM: Dep. Antonio Carlos Arantes, Dep. Fabiano Tolentino,\nDep. Gustavo Santana.\nÀ Mesa da Assembleia para fins do art 104 do RI.\nDecisão publicada no DL em 11 11 2017, pág 8."", ""Turno Único.\nRelator: Dep. Isauro Calais.\nParecer pela aprovação.\nPublicado no DL em 26 10 2017, pág 47."", ""Turno Único.\nRelator: Dep. Isauro Calais."", 
""Turno Único.\nRelator: Dep. Hely Tarqüínio.\nParecer pela constitucionalidade, legalidade e juridicidade.\nAprovado.\nPublicado no DL em 27 4 2017, pág 37.\nRecebido na AAG em 27 4 2017."", ""Turno Único.\nRelator: Dep. Hely Tarqüínio."", ""Proposição recebida em Plenário.\nPublicado no DL em 3 2 2017, pág 30.\nÀs Comissões de Constituição e Justiça e de Agropecuária e\nAgroindústria, para deliberação.\nRecebido na CJU em 6 2 2017.""))",list(),"list(expressao = c(""(PL.20160397301[codi])[txmt]"", ""(PL.201603973035[codi])[txmt]"", ""(PL.201603973031075[codi])[txmt]"", ""(PL.2016039731013[codi])[txmt]"", ""(PL.20160397312[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""Proposição"", ""Parecer de Turno Único - Comissão de Constituição e Justiça"", ""Parecer de Turno Único - Comissão de Agropecuária e Agroindústria"", ""Parecer de Redação Final - Comissão de Redação"", ""Proposição de Lei""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20160397301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.201603973035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.201603973031075%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039731013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397312%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 9671, nome = ""Deputado Rogério Correia"", partido = ""PT"")",NA,/legislacao/mineira/LEI/22767/2017,LEI 22767 2017 - Lei Ordinária,3,Regime de tramitação de deliberação em turno único nas comissões,"list(codTipoTramitacao = c(3, 3, 3, 3), codigo = 1:4, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:4, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, que podem sugerir emendas ao texto original\r\n- Comissão discute e vota conclusivamente o projeto"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado por Comissão"", 
""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo""))",3,4,"Sanção, promulgação ou veto",4,- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo,PRL 23702 2017,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3972,2016,Deputado Wander Borges                     PSB,"Declara de utilidade pública a Associação de Desenvolvimento e
Valorização Humana - Aprova -, com sede no Município de Belo Horizonte.","Utilidade Pública, Entidade, Município, Belo Horizonte.","Silegis
Distribuído a 2 comissões: CJU ECT.",Transformado em norma jurídica,TNJUR,Proposições aprovadas,MAPRV,2017-02-03,000041452,PL. 3972 2016 - PROJETO DE LEI,15263,Deliberação em turno único nas comissões,Utilidade Pública,Arquivo,LEI 22578 2017 - Lei Ordinária,20170706,20170712,m20506,20170711,1512,m20506,Consulta pública encerrada,2017-07-05,"list(passo = 10:1, data = c(""2017-07-05"", ""2017-06-21"", ""2017-06-13"", ""2017-05-30"", ""2017-05-16"", ""2017-05-02"", ""2017-05-02"", ""2017-04-05"", ""2017-03-30"", ""2017-02-01""), local = c(""Governador do Estado"", ""Secretaria-Geral da Mesa"", ""Comissão de Redação"", ""Plenário"", ""Comissão de Educação Ciência e Tecnologia"", ""Diário do Legislativo"", ""Comissão de Educação Ciência e Tecnologia"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário""), historico = c(""Proposição de lei sancionada.\nLei 22578 publicada no Diário do Executivo em 6 7 2017."", 
""Ofício 1011 2017 SGM ao Governador do Estado, encaminhando a\nProposição de Lei 23515 2017 para sanção.\nData do envio: 22 6 2017.\nData máxima para sanção: 13 7 2017.\nProposição de Lei publicada no DL em 22 6 2017, pág 15."", ""Redação final.\nRelator: Dep. Tiago Ulisses.\nParecer pela aprovação. Aprovado.\nPublicado no DL em 20 6 2017, pág 27."", ""Esgotado o prazo do art 104 do RI, sem apresentação de recurso.\nÀ Comissão de Redação.\nRecebido na RED em 30 5 2017."", ""Aprovada a proposição em turno único.\nVotação nominal:\nVotaram SIM: Dep. Celise Laviola, Dep. Dirceu Ribeiro,\nDep. Ione Pinheiro, Dep. Thiago Cota.\nÀ Mesa da Assembleia para fins do art 104 do RI.\nDecisão publicada no DL em 25 5 2017, pág 45."", 
""Turno Único.\nRelatora: Dep. Celise Laviola.\nParecer pela aprovação.\nPublicado no DL em 3 5 2017, pág 19."", ""Turno Único.\nRelatora: Dep. Celise Laviola."", ""Turno Único.\nRelator: Dep. Isauro Calais (redistribuído).\nParecer pela constitucionalidade, legalidade e juridicidade.\nAprovado.\nPublicado no DL em 29 4 2017, pág 24.\nRecebido na ECT em 28 4 2017."", ""Turno Único.\nRelator: Dep. Durval Ângelo (proposição redistribuída)."", ""Proposição recebida em Plenário.\nPublicado no DL em 3 2 2017, pág 29.\nÀs Comissões de Constituição e Justiça e de Educação, Ciência e\nTecnologia, para deliberação.\nRecebido na CJU em 6 2 2017.""
))",list(),"list(expressao = c(""(PL.20160397201[codi])[txmt]"", ""(PL.201603972035[codi])[txmt]"", ""(PL.20160397203849[codi])[txmt]"", ""(PL.2016039721013[codi])[txmt]"", ""(PL.20160397212[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""Proposição"", ""Parecer de Turno Único - Comissão de Constituição e Justiça"", ""Parecer de Turno Único - Comissão de Educação, Ciência e Tecnologia"", ""Parecer de Redação Final - Comissão de Redação"", ""Proposição de Lei""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20160397201%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.201603972035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397203849%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039721013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397212%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 15263, nome = ""Deputado Wander Borges"", partido = ""PSB"")",NA,/legislacao/mineira/LEI/22578/2017,LEI 22578 2017 - Lei Ordinária,3,Regime de tramitação de deliberação em turno único nas comissões,"list(codTipoTramitacao = c(3, 3, 3, 3), codigo = 1:4, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:4, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, que podem sugerir emendas ao texto original\r\n- Comissão discute e vota conclusivamente o projeto"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado por Comissão"", 
""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo""))",3,4,"Sanção, promulgação ou veto",4,- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo,PRL 23515 2017,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3971,2016,Deputado Thiago Cota                       PMDB,"Declara de utilidade pública a Associação dos Artesãos de Ponte Nova e
Microrregião, com sede no Município de Ponte Nova.","Utilidade Pública, Entidade, Município, Ponte Nova.","Silegis
Distribuído a 2 comissões: CJU CTU.",Transformado em norma jurídica,TNJUR,Proposições aprovadas,MAPRV,2017-02-03,000041453,PL. 3971 2016 - PROJETO DE LEI,22515,Deliberação em turno único nas comissões,Utilidade Pública,Arquivo,LEI 22692 2017 - Lei Ordinária,20171106,20211203,m17461,20171016,0728,m20506,Consulta pública encerrada,2017-10-31,"list(passo = 13:1, data = c(""2017-10-31"", ""2017-10-11"", ""2017-10-10"", ""2017-09-27"", ""2017-09-19"", ""2017-08-30"", ""2017-08-24"", ""2017-08-02"", ""2017-06-21"", ""2017-04-18"", ""2017-04-05"", ""2017-03-30"", ""2017-02-01""), local = c(""Governador do Estado"", ""Secretaria-Geral da Mesa"", ""Comissão de Cultura"", ""Comissão de Redação"", ""Plenário"", ""Comissão de Cultura"", ""Diário do Legislativo"", ""Comissão de Cultura"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", 
""Comissão de Constituição e Justiça"", ""Plenário""), historico = c(""Proposição de lei sancionada.\nLei 22692 publicada no Diário do Executivo em 1 11 2017."", ""Ofício 2218 2017 SGM ao Governador do Estado, encaminhando a\nProposição de Lei 23629 2017 para sanção.\nData do envio: 11 10 2017.\nData máxima para sanção: 7 11 2017.\nProposição de lei publicada no DL em 12 10 2017, pág 1."", ""Aprovado em redação final.\nÀ sanção."", ""Redação Final.\nRelator: Dep. Gilberto Abramo.\nParecer pela aprovação. Aprovado.\nPublicado no DL em 29 9 2017, pág 30."", 
""Encerrado o prazo do art 104 do RI, sem apresentação de recurso.\nÀ Comissão de Redação.\nRecebido na RED em 19 9 2017."", ""Aprovada a proposição em turno único.\nVotação nominal:\nVotaram SIM: Dep. Bosco, Dep. Geraldo Pimenta,\nDep. Mário Henrique Caixa.\nÀ Mesa da Assembleia para fins do art 104 do RI.\nDecisão publicada no DL em 14 9 2017, pág 12."", ""Turno Único.\nRelatora: Dep. Rosângela Reis.\nParecer pela aprovação.\nPublicado no DL em 25 8 2017, pág 38."", ""Turno Único.\nRelatora: Dep. Rosângela Reis."", 
""Turno Único.\nRelator: Dep. Leonídio Bouças.\nParecer pela constitucionalidade, legalidade e juridicidade.\nAprovado.\nPublicado no DL em 23 6 2017, pág 30.\nRecebido na CTU em 22 6 2017."", ""Cumprida a diligência."", ""Turno Único.\nRelator: Dep. Leonídio Bouças.\nAprovado pedido de informação ao autor."", ""Turno Único.\nRelator: Dep. Leonídio Bouças."", ""Proposição recebida em Plenário.\nPublicado no DL em 3 2 2017, pág 29.\nÀs Comissões de Constituição e Justiça e de Cultura, para\ndeliberação.\nRecebido na CJU em 6 2 2017.""
))",list(),"list(expressao = c(""(PL.20160397101[codi])[txmt]"", ""(PL.201603971035[codi])[txmt]"", ""(PL.20160397103675[codi])[txmt]"", ""(PL.2016039711013[codi])[txmt]"", ""(PL.20160397112[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""Proposição"", ""Parecer de Turno Único - Comissão de Constituição e Justiça"", ""Parecer de Turno Único - Comissão de Cultura"", ""Parecer de Redação Final - Comissão de Redação"", ""Proposição de Lei""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20160397101%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.201603971035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397103675%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039711013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397112%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 22515, nome = ""Deputado Thiago Cota"", partido = ""PMDB"")",NA,/legislacao/mineira/LEI/22692/2017,LEI 22692 2017 - Lei Ordinária,3,Regime de tramitação de deliberação em turno único nas comissões,"list(codTipoTramitacao = c(3, 3, 3, 3), codigo = 1:4, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:4, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, que podem sugerir emendas ao texto original\r\n- Comissão discute e vota conclusivamente o projeto"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado por Comissão"", 
""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo""))",3,4,"Sanção, promulgação ou veto",4,- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo,PRL 23629 2017,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3970,2016,Deputado Roberto Andrade                   PSB,"Dá denominação ao trecho da MG-367 que liga os municípios de Turmalina e
José Gonçalves de Minas.","Denominação, Trecho, Município, Turmalina, José Gonçalves de Minas.","Silegis
Distribuído a 2 comissões: CJU TCO.",Transformado em norma jurídica,TNJUR,Proposições aprovadas,MAPRV,2017-02-03,000041454,PL. 3970 2016 - PROJETO DE LEI,22607,Deliberação em turno único nas comissões,Próprio Público,Arquivo,LEI 22688 2017 - Lei Ordinária,20171031,20171031,m20486,20171009,0724,m20506,Consulta pública encerrada,2017-10-27,"list(passo = 15:1, data = c(""2017-10-27"", ""2017-10-04"", ""2017-10-03"", ""2017-09-27"", ""2017-09-06"", ""2017-08-29"", ""2017-07-11"", ""2017-07-04"", ""2017-06-21"", ""2017-05-09"", ""2017-05-02"", ""2017-04-06"", ""2017-04-05"", ""2017-03-30"", ""2017-02-01""), local = c(""Governador do Estado"", ""Secretaria-Geral da Mesa"", ""Comissão de Transporte Comunicação e Obras Públicas"", ""Comissão de Redação"", ""Plenário"", ""Comissão de Transporte Comunicação e Obras Públicas"", ""Diário do Legislativo"", ""Comissão de Transporte Comunicação e Obras Públicas"", 
""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário"", ""Secretaria-Geral da Mesa"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário""), historico = c(""Proposição de lei sancionada.\nLei 22688 publicada no Diário do Executivo em 28 10 2017."", ""Ofício 2154 2017 SGM ao Governador do Estado, encaminhando a\nProposição de Lei 23611 2017 para sanção.\nData do envio: 6 10 2017.\nData máxima para sanção: 31 10 2017.\nProposição de Lei publicada no DL em 7 10 2017, pág 1."", 
""Aprovado em redação final.\nÀ sanção."", ""Redação Final.\nRelator: Dep. Gilberto Abramo.\nParecer pela aprovação. Aprovado.\nPublicado no DL em 29 9 2017, pág 30."", ""Encerrado o prazo do art 104 do RI, sem apresentação de recurso.\nÀ Comissão de Redação.\nRecebido na RED em 6 9 2017."", ""Aprovada a proposição em turno único.\nVotação nominal:\nVotaram SIM: Dep. Anselmo José Domingos, Dep. Dirceu Ribeiro,\nDep. Gustavo Santana.\nÀ Mesa da Assembleia para fins do art 104 do RI.\nDecisão publicada no DL em 1 9 2017, pág 12."", 
""Turno Único.\nRelator: Dep. Gustavo Santana.\nParecer pela aprovação.\nPublicado no DL em 12 8 2017, pág 9."", ""Turno Único.\nRelator: Dep. Gustavo Santana."", ""Turno Único.\nRelator: Dep. Leonídio Bouças.\nParecer pela constitucionalidade, legalidade e juridicidade.\nAprovado.\nPublicado no DL em 23 6 2017, pág 29.\nRecebido na TCO em 22 6 2017."", ""Cumprida a diligência."", ""Ofício da Sra Virginia Kirchmeyer Vieira, subsecretária de Assessoria\nTécnico-Legislativa da Secretaria de Casa Civil, prestando informações\nrelativas ao Projeto de Lei, em atenção a pedido da Comissão de\nConstituição e Justiça.\nAnexe-se ao projeto de lei.\nPublicado no DL em 4 5 2017, pág 2."", 
""Remessa do Ofício 123 2017 SGM ao Sr Marco Antônio Rezende Teixeira,\nSecretário de Estado de Casa Civil e de Relações Institucionais,\nBelo Horizonte - MG, com pedido de informação."", ""Turno Único.\nRelator: Dep. Leonídio Bouças.\nAprovado pedido de informação à Secretaria de Estado de Casa Civil e\nRelações Institucionais."", ""Turno Único.\nRelator: Dep. Leonídio Bouças."", ""Proposição recebida em Plenário.\nPublicado no DL em 3 2 2017, pág 28.\nÀs Comissões de Constituição e Justiça e de Transporte, Comunicação\ne Obras Públicas, para deliberação.\nRecebido na CJU em 6 2 2017.""
))",list(),"list(expressao = c(""(PL.20160397001[codi])[txmt]"", ""(PL.201603970035[codi])[txmt]"", ""(PL.2016039700312[codi])[txmt]"", ""(PL.2016039701013[codi])[txmt]"", ""(PL.20160397012[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""Proposição"", ""Parecer de Turno Único - Comissão de Constituição e Justiça"", ""Parecer de Turno Único - Comissão de Transporte, Comunicação e Obras Públicas"", ""Parecer de Redação Final - Comissão de Redação"", ""Proposição de Lei""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20160397001%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.201603970035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039700312%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039701013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160397012%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 22607, nome = ""Deputado Roberto Andrade"", partido = ""PSB"")",NA,/legislacao/mineira/LEI/22688/2017,LEI 22688 2017 - Lei Ordinária,3,Regime de tramitação de deliberação em turno único nas comissões,"list(codTipoTramitacao = c(3, 3, 3, 3), codigo = 1:4, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:4, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, que podem sugerir emendas ao texto original\r\n- Comissão discute e vota conclusivamente o projeto"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado por Comissão"", 
""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo""))",3,4,"Sanção, promulgação ou veto",4,- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo,PRL 23611 2017,NA,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3969,2016,Deputado Roberto Andrade                   PSB,"Dá denominação ao trecho da Rodovia MG-308 que liga o Município de
Turmalina ao trevo do Município de Veredinha.","Denominação, Trecho, Rodovia, Município, Veredinha.","Silegis
Distribuído a 2 comissões: CJU TCO.",Transformado em norma jurídica,TNJUR,Proposições aprovadas,MAPRV,2017-02-03,000041455,PL. 3969 2016 - PROJETO DE LEI,22607,Deliberação em turno único nas comissões,Próprio Público,Arquivo,LEI 22672 2017 - Lei Ordinária,20171016,20211203,m17461,20170922,0729,m20506,Consulta pública encerrada,2017-10-11,"list(passo = 15:1, data = c(""2017-10-11"", ""2017-09-20"", ""2017-09-19"", ""2017-09-13"", ""2017-08-29"", ""2017-08-22"", ""2017-07-11"", ""2017-07-04"", ""2017-06-21"", ""2017-05-09"", ""2017-05-02"", ""2017-04-06"", ""2017-04-05"", ""2017-03-30"", ""2017-02-01""), local = c(""Governador do Estado"", ""Secretaria-Geral da Mesa"", ""Comissão de Transporte Comunicação e Obras Públicas"", ""Comissão de Redação"", ""Plenário"", ""Comissão de Transporte Comunicação e Obras Públicas"", ""Diário do Legislativo"", ""Comissão de Transporte Comunicação e Obras Públicas"", 
""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário"", ""Secretaria-Geral da Mesa"", ""Comissão de Constituição e Justiça"", ""Comissão de Constituição e Justiça"", ""Plenário""), historico = c(""Proposição de lei sancionada.\nLei 22672 publicada no Diário do Executivo em 12 10 2017."", ""Ofício 1977 2017 SGM ao Governador do Estado, encaminhando a\nProposição de Lei 23608 2017 para sanção.\nData do envio: 22 9 2017.\nData máxima para sanção: 17 10 2017.\nProposição de lei publicada no DL em 22 9 2017, pág 2."", 
""Aprovado em redação final.\nÀ sanção."", ""Redação Final.\nRelator: Dep. Cássio Soares.\nParecer pela aprovação. Aprovado.\nPublicado no DL em 15 9 2017, pág 30."", ""Encerrado o prazo do art 104 do RI, sem apresentação de recurso.\nÀ Comissão de Redação.\nRecebido na RED em 29 8 2017."", ""Aprovada a proposição em turno único.\nVotação nominal:\nVotaram SIM: Dep. Anselmo José Domingos, Dep. Celinho do Sinttrocel,\nDep. Fábio Cherem.\nÀ Mesa da Assembleia para fins do art 104 do RI.\nDecisão publicada no DL em 24 8 2017, pág 27."", 
""Turno Único.\nRelator: Dep. Fábio Cherem.\nParecer pela aprovação.\nPublicado no DL em 12 8 2017, pág 8."", ""Turno Único.\nRelator: Dep. Fábio Cherem."", ""Turno Único.\nRelator: Dep. Leonídio Bouças.\nParecer pela constitucionalidade, legalidade e juridicidade.\nAprovado.\nPublicado no DL em 23 6 2017, pág 28.\nRecebido na TCO em 22 6 2017."", ""Cumprida a diligência."", ""Ofício da Sra Virginia Kirchmeyer Vieira, subsecretária de Assessoria\nTécnico-Legislativa da Secretaria de Casa Civil, prestando informações\nrelativas ao Projeto de Lei, em atenção a pedido da Comissão de\nConstituição e Justiça.\nAnexe-se ao projeto de lei.\nPublicado no DL em 4 5 2017, pág 2."", 
""Remessa do Ofício 122 2017 SGM ao Sr Marco Antônio Rezende Teixeira,\nSecretário de Estado de Casa Civil e de Relações Institucionais,\nBelo Horizonte - MG, com pedido de informação."", ""Turno Único.\nRelator: Dep. Leonídio Bouças.\nAprovado pedido de informação à Secretaria de Estado de Casa Civil e\nRelações Institucionais."", ""Turno Único.\nRelator: Dep. Leonídio Bouças."", ""Proposição recebida em Plenário.\nPublicado no DL em 3 2 2017, pág 27.\nÀs Comissões de Constituição e Justiça e de Transporte, Comunicação\ne Obras Públicas, para deliberação.\nRecebido na CJU em 6 2 2017.""
))",list(),"list(expressao = c(""(PL.20160396901[codi])[txmt]"", ""(PL.201603969035[codi])[txmt]"", ""(PL.2016039690312[codi])[txmt]"", ""(PL.2016039691013[codi])[txmt]"", ""(PL.20160396912[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""Proposição"", ""Parecer de Turno Único - Comissão de Constituição e Justiça"", ""Parecer de Turno Único - Comissão de Transporte, Comunicação e Obras Públicas"", ""Parecer de Redação Final - Comissão de Redação"", ""Proposição de Lei""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20160396901%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.201603969035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039690312%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2016039691013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20160396912%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 22607, nome = ""Deputado Roberto Andrade"", partido = ""PSB"")",NA,/legislacao/mineira/LEI/22672/2017,LEI 22672 2017 - Lei Ordinária,3,Regime de tramitação de deliberação em turno único nas comissões,"list(codTipoTramitacao = c(3, 3, 3, 3), codigo = 1:4, nome = c(""Apresentação"", ""Turno único nas Comissões"", ""Redação final"", ""Sanção, promulgação ou veto""), ordem = 1:4, descricao = c(""- O projeto foi recebido pela Mesa da Assembleia, numerado, publicado e encaminhado às Comissões para análise"", ""- Comissões discutem o projeto e dão pareceres, que podem sugerir emendas ao texto original\r\n- Comissão discute e vota conclusivamente o projeto"", ""- Comissão dá parecer sobre a redação final do projeto\r\n- Parecer é votado por Comissão"", 
""- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo""))",3,4,"Sanção, promulgação ou veto",4,- Governador recebe o projeto aprovado e pode transformá-lo em lei ou vetá-lo,PRL 23608 2017,NA,NA,NA,NA,NA,NA,NA
