dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,norma,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,local,arquivamento,horario,tema,observacao,legislacaoCitada,linksOrigem,urgencia,linkLegislacao.url,linkLegislacao.rotulo,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,1933,2001,DEPUTADO ANTÔNIO JÚLIO                     PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA DE CARLOS
CHAGAS - ASCOM -, COM SEDE NO MUNICÍPIO DE CARLOS CHAGAS.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CARLOS CHAGAS.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2001-12-22,000118207,PL. 1933 2001 - PROJETO DE LEI,5894,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,LEI 14264 2002 - LEI ORDINÁRIA,20020605,GRACA,2002-06-04,"list(passo = 10:1, data = c(""2002-06-04"", ""2002-05-15"", ""2002-05-07"", ""2002-04-24"", ""2002-04-08"", ""2002-03-27"", ""2002-03-19"", ""2002-03-12"", ""2002-03-05"", ""2001-12-20""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), 
    historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 14264 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 5 6 2002."", ""REMESSA DO OFÍCIO 839/2002/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 15141 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. AMILCAR MARTINS.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 9 5 2002, PÁG 25 COL 2."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 9 4 2002."", 
    ""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO COM A EMENDA 1.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 4 4 2002, PÁG 16 COL 1."", ""TURNO ÚNICO.\nRELATOR: DEP. EDSON REZENDE.\nPARECER PELA APROVAÇÃO COM A EMENDA 1.\nPUBLICADO NO DL EM 20 3 2002, PÁG 22 COL 2."", ""TURNO ÚNICO.\nRELATOR: DEP. EDSON REZENDE."", ""TURNO ÚNICO.\nRELATOR: DEP. ERMANO BATISTA.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE COM\nA EMENDA 1. APROVADO.\nPUBLICADO NO DL EM 7 3 2002, PÁG 19 COL 3.\nRECEBIDO NA TPA EM 6 3 2002."", 
    ""PUB PÁG 42 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 26 12 2001.""))",list(),"list(expressao = c(""(PL.20010193301[codi])[txmt]"", ""(PL.200101933035[codi])[txmt]"", ""(PL.200101933037[codi])[txmt]"", ""(PL.2001019331013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20010193301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200101933035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200101933037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2001019331013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 5894, nome = ""DEPUTADO ANTÔNIO JÚLIO"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,/legislacao/mineira/LEI/14264/2002,LEI 14264 2002 - LEI ORDINÁRIA,PRL 15141 2002
Remissivo,PROJETO DE LEI,PL,1932,2001,DEPUTADO LUIZ FERNANDO FARIA               PPB,"DECLARA DE UTILIDADE PÚBLICA O PROJETO DÊ TEMPO À VIDA -
PROTEVIDA -, COM SEDE NO MUNICÍPIO DE MATIAS BARBOSA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, MATIAS BARBOSA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2001-12-22,000118208,PL. 1932 2001 - PROJETO DE LEI,8943,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,NA,20030411,MOREKA,2003-04-02,"list(passo = 6:1, data = c(""2003-04-02"", ""2003-03-26"", ""2003-01-31"", ""2002-03-05"", ""2002-03-05"", ""2001-12-20""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 514 2003."", ""REQUERIMENTO DO DEP. LUIZ FERNANDO FARIA\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 28 3 2003, PÁG 17 COL 2."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""TURNO ÚNICO.\nRELATOR: DEP. AGOSTINHO SILVEIRA.\nCONVERTIDO EM DILIGÊNCIA AO AUTOR, POR DETERMINAÇÃO DO\nPRESIDENTE DA COMISSÃO."", 
""TURNO ÚNICO.\nRELATOR: DEP. AGOSTINHO SILVEIRA."", ""PUB PÁG 42 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 26 12 2001.""))","list(expressao = ""(PL adj 514 adj 2003[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 514 2003"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+514+adj+2003%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 514, ano = 2003)","list(expressao = ""(PL.20010193201[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20010193201%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,NULL,ARQUIVO,20030203,NA,NA,NA,NA,NULL,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,1931,2001,DEPUTADO JOÃO BATISTA DE OLIVEIRA          PDT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO CRESCENDO COM AMOR - ACCA
-, COM SEDE NO MUNICÍPIO DE BELO HORIZONTE.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, BELO HORIZONTE.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2001-12-22,000118209,PL. 1931 2001 - PROJETO DE LEI,7765,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,LEI 14255 2002 - LEI ORDINÁRIA,20130812,m19847,2002-06-04,"list(passo = 10:1, data = c(""2002-06-04"", ""2002-05-15"", ""2002-05-07"", ""2002-04-24"", ""2002-04-08"", ""2002-03-27"", ""2002-03-21"", ""2002-03-12"", ""2002-03-05"", ""2001-12-20""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), 
    historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 14255 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 5 6 2002."", ""REMESSA DO OFÍCIO 839/2002/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 15140 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. AMILCAR MARTINS.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 9 5 2002, PÁG 25 COL 2."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 9 4 2002."", 
    ""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO COM A EMENDA 1.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 4 4 2002, PÁG 16 COL 1."", ""TURNO ÚNICO.\nRELATOR: DEP. LUIZ MENEZES.\nPARECER PELA APROVAÇÃO COM A EMENDA 1.\nPUBLICADO NO DL EM 22 3 2002, PÁG 20 COL 2."", ""TURNO ÚNICO.\nRELATORA: DEP. MARIA OLÍVIA."", ""TURNO ÚNICO.\nRELATOR: DEP. SEBASTIÃO COSTA.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE COM A\nEMENDA 1. APROVADO.\nPUBLICADO NO DL EM 7 3 2002, PÁG 19 COL 3.\nRECEBIDO NA TPA EM 6 3 2002."", 
    ""PUB PÁG 42 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 26 12 2001.""))",list(),"list(expressao = c(""(PL.20010193101[codi])[txmt]"", ""(PL.200101931035[codi])[txmt]"", ""(PL.200101931037[codi])[txmt]"", ""(PL.2001019311013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20010193101%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200101931035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200101931037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2001019311013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 7765, nome = ""DEPUTADO JOÃO BATISTA DE OLIVEIRA"", partido = ""PDT"")",NA,NA,1303,NA,NA,NA,NULL,NA,/legislacao/mineira/LEI/14255/2002,LEI 14255 2002 - LEI ORDINÁRIA,PRL 15140 2002
Remissivo,PROJETO DE LEI,PL,1930,2001,DEPUTADO MIGUEL MARTINI                    PSB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO COMUNITÁRIA SANTA HELENA,
COM SEDE NO MUNICÍPIO DE JACINTO.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, JACINTO.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2001-12-22,000118210,PL. 1930 2001 - PROJETO DE LEI,7768,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,LEI 14251 2002 - LEI ORDINÁRIA,20020605,GRACA,2002-06-04,"list(passo = 11:1, data = c(""2002-06-04"", ""2002-05-15"", ""2002-05-07"", ""2002-04-24"", ""2002-04-08"", ""2002-03-27"", ""2002-03-19"", ""2002-03-12"", ""2002-03-06"", ""2002-03-05"", ""2001-12-20""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", 
""PLENÁRIO""), historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 14251 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 5 6 2002."", ""REMESSA DO OFÍCIO 839/2002/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 15139 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. AMILCAR MARTINS.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 9 5 2002, PÁG 25 COL 2."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 9 4 2002."", 
""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 4 4 2002, PÁG 16 COL 1."", ""TURNO ÚNICO.\nRELATOR: DEP. DJALMA DINIZ.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 22 3 2002, PÁG 20 COL 2."", ""TURNO ÚNICO.\nRELATOR: DEP. EDUARDO HERMETO.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 13 3 2002, PÁG 26 COL 1.\nRECEBIDO NA TPA EM 12 3 2002."", ""TURNO ÚNICO.\nRELATOR: DEP. EDUARDO HERMETO.\nRETIRADO DE PAUTA A REQUERIMENTO DO DEP. AGOSTINHO SILVEIRA."", 
""TURNO ÚNICO.\nRELATOR: DEP. EDUARDO HERMETO."", ""PUB PÁG 42 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 26 12 2001.""))",list(),"list(expressao = c(""(PL.20010193001[codi])[txmt]"", ""(PL.200101930035[codi])[txmt]"", ""(PL.200101930037[codi])[txmt]"", ""(PL.2001019301013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20010193001%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200101930035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200101930037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2001019301013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 7768, nome = ""DEPUTADO MIGUEL MARTINI"", partido = ""PSB"")",NA,NA,NA,NA,NA,NA,NULL,NA,/legislacao/mineira/LEI/14251/2002,LEI 14251 2002 - LEI ORDINÁRIA,PRL 15139 2002
Remissivo,PROJETO DE LEI,PL,1928,2001,DEPUTADO GERALDO REZENDE                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS MORADORES DA PRATINHA
E BEBEDOURO, COM SEDE NO MUNICÍPIO DE GURINHATÃ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, GURINHATÃ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2001-12-21,000118223,PL. 1928 2001 - PROJETO DE LEI,3678,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,LEI 14274 2002 - LEI ORDINÁRIA,20020617,GRACA,2002-06-14,"list(passo = 10:1, data = c(""2002-06-14"", ""2002-05-29"", ""2002-05-23"", ""2002-05-15"", ""2002-04-29"", ""2002-04-16"", ""2002-03-26"", ""2002-03-12"", ""2002-03-05"", ""2001-12-19""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), 
    historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 14274 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 15 6 2002."", ""REMESSA DO OFÍCIO 957/2002/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 15161 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. AILTON VILELA.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 25 5 2002, PÁG 30 COL 2."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 30 4 2002."", 
    ""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 25 4 2002, PÁG 24 COL 3."", ""TURNO ÚNICO.\nRELATOR: DEP. EDSON REZENDE.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 28 3 2002, PÁG 52 COL 3."", ""TURNO ÚNICO.\nRELATORA: DEP. MARIA OLÍVIA."", ""TURNO ÚNICO.\nRELATOR: DEP. ERMANO BATISTA.\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 7 3 2002, PÁG 19 COL 3.\nRECEBIDO NA TPA EM 6 3 2002."", 
    ""PUB PÁG 35 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 21 12 2001.""))",list(),"list(expressao = c(""(PL.20010192801[codi])[txmt]"", ""(PL.200101928035[codi])[txmt]"", ""(PL.200101928037[codi])[txmt]"", ""(PL.2001019281013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20010192801%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200101928035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200101928037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2001019281013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 3678, nome = ""DEPUTADO GERALDO REZENDE"", partido = ""PMDB"")",NA,NA,NA,NA,NA,NA,NULL,NA,/legislacao/mineira/LEI/14274/2002,LEI 14274 2002 - LEI ORDINÁRIA,PRL 15161 2002
Remissivo,PROJETO DE LEI,PL,1927,2001,DEPUTADO IVO JOSÉ                          PT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS APOSENTADOS E
PENSIONISTAS DE CAETÉ, COM SEDE NO MUNICÍPIO DE CAETÉ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, CAETÉ.",TRANSFORMADO EM NORMA JURÍDICA,TNJUR,PROPOSIÇÕES APROVADAS,MAPRV,2001-12-21,000118224,PL. 1927 2001 - PROJETO DE LEI,3781,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,LEI 14266 2002 - LEI ORDINÁRIA,20020605,GRACA,2002-06-04,"list(passo = 11:1, data = c(""2002-06-04"", ""2002-05-15"", ""2002-05-07"", ""2002-04-24"", ""2002-04-08"", ""2002-03-27"", ""2002-03-20"", ""2002-03-12"", ""2002-03-05"", ""2002-03-05"", ""2001-12-19""), local = c(""GOVERNADOR DO ESTADO"", ""SECRETARIA-GERAL DA MESA"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO REDAÇÃO"", ""PLENÁRIO"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO TRABALHO, PREVIDÊNCIA E AÇÃO SOCIAL"", ""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", 
""COMISSÃO CONSTITUIÇÃO E JUSTIÇA"", ""PLENÁRIO""), historico = c(""PROPOSIÇÃO DE LEI SANCIONADA.\nLEI 14266 PUBLICADA NO DIÁRIO DO EXECUTIVO EM 5 6 2002."", ""REMESSA DO OFÍCIO 839/2002/SGM AO GOVERNADOR DO ESTADO\nENCAMINHANDO A PROPOSIÇÃO DE LEI 15138 PARA SANÇÃO."", ""APROVADO EM REDAÇÃO FINAL.\nÀ SANÇÃO."", ""REDAÇÃO FINAL.\nRELATOR: DEP. AMILCAR MARTINS.\nPARECER PELA APROVAÇÃO. APROVADO.\nPUBLICADO NO DL EM 9 5 2002, PÁG 25 COL 1."", ""PRESCRIÇÃO DO PRAZO DO ART. 104 DO RI, SEM APRESENTAÇÃO DE\nRECURSO.\nÀ COMISSÃO DE REDAÇÃO.\nRECEBIDO NA RED EM 9 4 2002."", 
""APROVADA A PROPOSIÇÃO EM TURNO ÚNICO.\nÀ MESA DA ASSEMBLÉIA PARA FINS DO ART. 104 DO RI.\nDECISÃO PUBLICADA NO DL EM 4 4 2002, PÁG 16 COL 1."", ""TURNO ÚNICO.\nRELATOR: DEP. PAULO PETTERSEN.\nPARECER PELA APROVAÇÃO.\nPUBLICADO NO DL EM 21 3 2002, PÁG 39 COL 1."", ""TURNO ÚNICO.\nRELATOR: DEP. PAULO PETTERSEN."", ""TURNO ÚNICO.\nRELATOR: DEP. AGOSTINHO SILVEIRA (REDISTRIBUÍDO).\nPARECER PELA CONSTITUCIONALIDADE, LEGALIDADE E JURIDICIDADE.\nAPROVADO.\nPUBLICADO NO DL EM 7 3 2002, PÁG 19 COL 2.\nRECEBIDO NA TPA EM 6 3 2002."", 
""TURNO ÚNICO.\nRELATOR: DEP. MÁRCIO KANGUSSU."", ""PUB PÁG 35 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO TRABALHO, DA\nPREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 21 12 2001.""))",list(),"list(expressao = c(""(PL.20010192701[codi])[txmt]"", ""(PL.200101927035[codi])[txmt]"", ""(PL.200101927037[codi])[txmt]"", ""(PL.2001019271013[codi])[txmt]""), banco = c(""mate"", ""mate"", ""mate"", ""mate""), descricao = c(""PROPOSIÇÃO"", ""PARECER DE TURNO ÚNICO - COMISSÃO DE CONSTITUIÇÃO E JUSTIÇA"", ""PARECER DE TURNO ÚNICO - COMISSÃO DO TRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL"", ""PARECER DE REDAÇÃO FINAL - COMISSÃO DE REDAÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20010192701%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", 
""/proposicoes/pesquisa/avancada?expr=%28PL.200101927035%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.200101927037%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.2001019271013%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,"list(id = 3781, nome = ""DEPUTADO IVO JOSÉ"", partido = ""PT"")",NA,NA,NA,NA,NA,NA,NULL,NA,/legislacao/mineira/LEI/14266/2002,LEI 14266 2002 - LEI ORDINÁRIA,PRL 15138 2002
