dominio,tipoProjeto,siglaTipoProjeto,numero,ano,autor,ementa,indexacao,situacao,siglaSituacao,situacaoGeral,siglaSituacaoGeral,dataPublicacao,numeroDoc,proposicao,matricula,regime,assuntoGeral,local,arquivamento,atualizacao,usuario,dataUltimaAcao,listaHistoricoTramitacoes,links,linksTextos,linksProposicoesAnexadas,acompanhamento,autoresEstruturados,legislacaoCitada,tema,linksOrigem,observacao,urgencia,norma,prazo,linkLegislacao.url,linkLegislacao.rotulo,tipoTramitacao.codigo,tipoTramitacao.nome,tipoTramitacao.listaFaseTramitacao,faseAtual.codTipoTramitacao,faseAtual.codigo,faseAtual.nome,faseAtual.ordem,faseAtual.descricao,proposicaoLei.descricao
Remissivo,PROJETO DE LEI,PL,3789,2006,DEPUTADO ROBERTO CARVALHO                  PT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO DOS APOSENTADOS E
PENSIONISTAS DE SANTA LUZIA - ASSAPPEN - SL -, COM SEDE NO
MUNICÍPIO DE SANTA LUZIA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, SANTA LUZIA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103671,PL. 3789 2006 - PROJETO DE LEI,5922,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20070131,20070323,encnaves,2007-03-21,"list(passo = 4:1, data = c(""2007-03-21"", ""2007-03-08"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 453 2007."", ""REQUERIMENTO DO DEP. ROBERTO CARVALHO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 10 3 2007, PÁG 35 COL 3."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 38 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO\nTRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj '453' adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 453 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27453%27+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 453, ano = 2007)","list(expressao = ""(PL.20060378901[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378901%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 5922, nome = ""DEPUTADO ROBERTO CARVALHO"", partido = ""PT"")",NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3788,2006,DEPUTADO ALBERTO PINTO COELHO              PP,"DECLARA DE UTILIDADE PÚBLICA A INSTITUIÇÃO EDUCACIONAL GABRIELA
MISTRAL, COM SEDE NO MUNICÍPIO DE ARAXÁ.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, ARAXÁ.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103672,PL. 3788 2006 - PROJETO DE LEI,7750,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20070131,20070521,moreka,2007-05-19,"list(passo = 4:1, data = c(""2007-05-19"", ""2007-05-09"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 1098 2007."", ""REQUERIMENTO DO DEP. ALBERTO PINTO COELHO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 11 5 2007, PÁG 52 COL 3."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 38 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE EDUCAÇÃO, CIÊNCIA,\nTECNOLOGIA E INFORMÁTICA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj 1098 adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1098 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1098+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1098, ano = 2007)","list(expressao = ""(PL.20060378801[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378801%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 7750, nome = ""DEPUTADO ALBERTO PINTO COELHO"", partido = ""PP"")",NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3787,2006,DEPUTADO SEBASTIÃO HELVÉCIO                PDT,"DECLARA DE UTILIDADE PÚBLICA A ASSOCIAÇÃO CALOR HUMANO, COM SEDE NO
MUNICÍPIO DE RIO POMBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIO POMBA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103673,PL. 3787 2006 - PROJETO DE LEI,3668,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20070131,20070319,encnaves,2007-03-15,"list(passo = 4:1, data = c(""2007-03-15"", ""2007-02-27"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 407 2007."", ""REQUERIMENTO DO DEP. SEBASTIÃO HELVÉCIO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 1 3 2007, PÁG 47 COL 1."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 38 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO\nTRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj '407' adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 407 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27407%27+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 407, ano = 2007)","list(expressao = ""(PL.20060378701[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378701%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 3668, nome = ""DEPUTADO SEBASTIÃO HELVÉCIO"", partido = ""PDT"")",NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3786,2006,DEPUTADO SEBASTIÃO HELVÉCIO                PDT,"DECLARA DE UTILIDADE PÚBLICA O GRUPO DO AMOR EXIGENTE DE RIO POMBA,
COM SEDE NO MUNICÍPIO DE RIO POMBA.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, RIO POMBA.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103674,PL. 3786 2006 - PROJETO DE LEI,3668,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20070131,20070319,encnaves,2007-03-15,"list(passo = 4:1, data = c(""2007-03-15"", ""2007-02-27"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 406 2007."", ""REQUERIMENTO DO DEP. SEBASTIÃO HELVÉCIO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 1 3 2007, PÁG 47 COL 1."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 38 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DO\nTRABALHO, DA PREVIDÊNCIA E DA AÇÃO SOCIAL, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj '406' adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 406 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27406%27+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 406, ano = 2007)","list(expressao = ""(PL.20060378601[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378601%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 3668, nome = ""DEPUTADO SEBASTIÃO HELVÉCIO"", partido = ""PDT"")",NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3785,2006,DEPUTADO ANTÔNIO ANDRADE                   PMDB,"DECLARA DE UTILIDADE PÚBLICA A AGÊNCIA PARA O DESENVOLVIMENTO
ECONÔMICO E SOCIAL DE PARACATU - ADESP -, COM SEDE NO MUNICÍPIO DE
PARACATU.","UTILIDADE PÚBLICA, ENTIDADE, MUNICÍPIO, PARACATU.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103675,PL. 3785 2006 - PROJETO DE LEI,8211,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,UTILIDADE PÚBLICA,ARQUIVO,20070131,20070420,marga,2007-04-18,"list(passo = 4:1, data = c(""2007-04-18"", ""2007-04-10"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 904 2007."", ""REQUERIMENTO DO DEP. CHICO UEJO\nSOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 12 4 2007, PÁG 86 COL 4."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 4.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nASSUNTOS MUNICIPAIS E REGIONALIZAÇÃO, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj '904' adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 904 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+%27904%27+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 904, ano = 2007)","list(expressao = ""(PL.20060378501[codi])[txmt]"", banco = ""mate"", descricao = ""PROPOSIÇÃO"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378501%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"")",list(),N,"list(id = 8211, nome = ""DEPUTADO ANTÔNIO ANDRADE"", partido = ""PMDB"")",NA,NA,NULL,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3784,2006,GOVERNADOR AÉCIO NEVES,"DÁ NOVA REDAÇÃO AO PARÁGRAFO ÚNICO DO ART. 1 DA LEI 7013, DE 22
DE JUNHO DE 1977, QUE AUTORIZA O PODER EXECUTIVO A DOAR IMÓVEL AO
MUNICÍPIO DE SÃO LOURENÇO.
(DETERMINA O DESMEMBRAMENTO DE PARTE DA ÁREA DO IMÓVEL
DESTINANDO-O À CONSTRUÇÃO DA NOVA SEDE DO SERVIÇO MILITAR DO
MUNICÍPIO.)","ALTERAÇÃO, LEI ESTADUAL, AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL,
MUNICÍPIO, SÃO LOURENÇO.
DISPOSITIVOS, DESMEMBRAMENTO, PARTE, ÁREA, IMÓVEL, DESTINAÇÃO,
CONSTRUÇÃO, SEDE, SERVIÇO MILITAR.",Arquivado,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103676,PL. 3784 2006 - PROJETO DE LEI,,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,IMÓVEL,ARQUIVO,20070131,20070511,marga,2007-05-09,"list(passo = 4:1, data = c(""2007-05-09"", ""2007-05-03"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""DESARQUIVADO.\nRECEBEU O NÚMERO PL 1028 2007."", ""REQUERIMENTO CONTIDO NA MENSAGEM 36 2007 DO GOVERNADOR\nDO ESTADO SOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nREQUERIMENTO PUBLICADO NO DL EM 5 5 2007, PÁG 38 COL 3."", ""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 3.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nFISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 14 12 2006.""
))","list(expressao = ""(PL adj 1028 adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 1028 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+1028+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 1028, ano = 2007)","list(expressao = c(""(PL.20060378400[codi])[txmt]"", ""(PL.20060378401[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20060378400%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378401%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))","list(expressao = ""(MSG adj '36' adj 2007[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 36 2007"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%2736%27+adj+2007%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 36, ano = 2007)",N,NULL,"LEI 9954 1989 - LEI ORDINÁRIA
LEI 7013 1977 - LEI ORDINÁRIA",NA,"list(expressao = ""(MSG adj '703' adj 2006[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 703 2006"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27703%27+adj+2006%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 703, ano = 2006)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3783,2006,GOVERNADOR AÉCIO NEVES,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE CLÁUDIO O IMÓVEL
QUE ESPECIFICA.
(DESTINAÇÃO: DESENVOLVIMENTO DE PROJETOS SOCIAIS QUE ENVOLVAM A
COMUNIDADE LOCAL).","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, CLÁUDIO,
DESTINAÇÃO, DESENVOLVIMENTO, PROJETO, ATIVIDADE SOCIAL, INTERESSE,
COMUNIDADE.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103677,PL. 3783 2006 - PROJETO DE LEI,,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,IMÓVEL,ARQUIVO,20070131,20070131,marga,2007-01-31,"list(passo = 2:1, data = c(""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nFISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 14 12 2006.""))",list(),"list(expressao = c(""(PL.20060378300[codi])[txmt]"", ""(PL.20060378301[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20060378300%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378301%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,NULL,NA,NA,"list(expressao = ""(MSG adj '702' adj 2006[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 702 2006"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27702%27+adj+2006%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 702, ano = 2006)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3782,2006,GOVERNADOR AÉCIO NEVES,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL LOCALIZADA NO MUNICÍPIO DE JUIZ DE
FORA.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, JUIZ DE FORA.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103678,PL. 3782 2006 - PROJETO DE LEI,,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,"ESTABELECIMENTO DE ENSINO
PRÓPRIO PÚBLICO",ARQUIVO,20070131,20120411,rosanacf,2007-01-31,"list(passo = 2:1, data = c(""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nEDUCAÇÃO, CIÊNCIA, TECNOLOGIA E INFORMÁTICA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""))",list(),"list(expressao = c(""(PL.20060378200[codi])[txmt]"", ""(PL.20060378201[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20060378200%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378201%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,NULL,LEI 13408 1999 - LEI ORDINÁRIA,NA,"list(expressao = ""(MSG adj '701' adj 2006[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 701 2006"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27701%27+adj+2006%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 701, ano = 2006)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3781,2006,GOVERNADOR AÉCIO NEVES,"DÁ DENOMINAÇÃO À ESCOLA ESTADUAL LOCALIZADA NO MUNICÍPIO DE SÃO
JOAQUIM DE BICAS.","DENOMINAÇÃO, ESTABELECIMENTO DE ENSINO, MUNICÍPIO, SÃO JOAQUIM DE BICAS.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103679,PL. 3781 2006 - PROJETO DE LEI,,DELIBERAÇÃO EM TURNO ÚNICO NAS COMISSÕES,"PRÓPRIO PÚBLICO
ESTABELECIMENTO DE ENSINO",ARQUIVO,20070131,20120411,rosanacf,2007-01-31,"list(passo = 2:1, data = c(""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 2.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nEDUCAÇÃO, CIÊNCIA, TECNOLOGIA E INFORMÁTICA, PARA DELIBERAÇÃO.\nRECEBIDO NA CJU EM 14 12 2006.""))",list(),"list(expressao = c(""(PL.20060378100[codi])[txmt]"", ""(PL.20060378101[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20060378100%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378101%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))",list(),N,NULL,LEI 13408 1999 - LEI ORDINÁRIA,NA,"list(expressao = ""(MSG adj '700' adj 2006[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 700 2006"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27700%27+adj+2006%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 700, ano = 2006)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
Remissivo,PROJETO DE LEI,PL,3780,2006,GOVERNADOR AÉCIO NEVES,"AUTORIZA O PODER EXECUTIVO A DOAR AO MUNICÍPIO DE CALDAS O IMÓVEL
QUE ESPECIFICA.
(DESTINAÇÃO: FUNCIONAMENTO DO CENTRO COMUNITÁRIO DO BAIRRO PEDRA
BRANCA.)","AUTORIZAÇÃO, EXECUTIVO, DOAÇÃO, IMÓVEL, MUNICÍPIO, CALDAS, DESTINAÇÃO,
FUNCIONAMENTO, CENTRO COMUNITÁRIO.",ARQUIVADO,ARQVD,OUTRAS SITUAÇÕES,MOUTR,2006-12-14,000103680,PL. 3780 2006 - PROJETO DE LEI,,DELIBERAÇÃO EM DOIS TURNOS NO PLENÁRIO,IMÓVEL,ARQUIVO,20090828,20090828,m17663,2009-08-28,"list(passo = 5:1, data = c(""2009-08-28"", ""2009-05-12"", ""2009-05-05"", ""2007-01-31"", ""2006-12-12""), local = c(""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO"", ""PLENÁRIO""), historico = c(""ARQUIVADO DEFINITIVAMENTE."", ""DESARQUIVADO.\nRECEBEU O NÚMERO PL 3316 2009."", ""REQUERIMENTO CONTIDO NA MENSAGEM 358 2009, DE AUTORIA DO GOVERNADOR\nAÉCIO NEVES, SOLICITANDO O DESARQUIVAMENTO DO PROJETO. DEFERIDO.\nMENSAGEM PUBLICADA NO DL EM 7 5 2009, PÁG 44 COL 4.\nREQUERIMENTO PUBLICADO NO DL EM 7 5 2009, PÁG 46 COL 1."", 
""ARQUIVADO, FINAL DE LEGISLATURA."", ""PUBLICADO NO DL EM 14 12 2006, PÁG 37 COL 1.\nÀS COMISSÕES DE CONSTITUIÇÃO E JUSTIÇA E DE\nFISCALIZAÇÃO FINANCEIRA E ORÇAMENTÁRIA, PARA PARECER.\nRECEBIDO NA CJU EM 14 12 2006.""))","list(expressao = ""(PL adj 3316 adj 2009[PROP])[dbmt]"", banco = ""mate"", descricao = ""PL. 3316 2009"", url = ""/proposicoes/pesquisa/avancada?expr=%28PL+adj+3316+adj+2009%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""PL"", numero = 3316, ano = 2009)","list(expressao = c(""(PL.20060378000[codi])[txmt]"", ""(PL.20060378001[codi])[txmt]""), banco = c(""mate"", ""mate""), descricao = c(""ORIGEM"", ""PROPOSIÇÃO""), url = c(""/proposicoes/pesquisa/avancada?expr=%28PL.20060378000%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true"", ""/proposicoes/pesquisa/avancada?expr=%28PL.20060378001%5Bcodi%5D%29%5Btxmt%5D&pesqProp=true""))","list(expressao = ""(MSG adj '358' adj 2009[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 358 2009"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27358%27+adj+2009%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 358, ano = 2009)",N,NULL,NA,NA,"list(expressao = ""(MSG adj '699' adj 2006[PROP])[dbmt]"", banco = ""mate"", descricao = ""MSG 699 2006"", url = ""/proposicoes/pesquisa/avancada?expr=%28MSG+adj+%27699%27+adj+2006%5BPROP%5D%29%5Bdbmt%5D"", tipo = ""MSG"", numero = 699, ano = 2006)",NA,NA,NA,NA,NA,NA,NA,NA,NULL,NA,NA,NA,NA,NA,NA
